,var_num_peaks_2_denoise_simple,var_percentile_roll50_std_20,var_mfcc_mean18,var_mfcc_mean4,start,target
174,5358,2.620846593,-2.093043832,-12.04092965,116100000,5.850898401
175,4884,2.603188398,-1.451663504,-9.042322383,116250000,5.812595602
176,4557,2.574528786,-1.717908085,-9.053803375,116400000,5.77329731
177,4458,2.569178158,-1.092163377,-10.07221895,116550000,5.733899017
178,4607,2.589990642,-2.471272477,-9.25575399,116700000,5.695596218
179,5214,2.628419602,-1.961922542,-10.07315522,116850000,5.656197926
180,4914,2.603947934,-1.626588837,-9.105412325,117000000,5.616899633
181,5229,2.63435142,-1.597755291,-10.30379653,117150000,5.578596834
182,5166,2.61759569,-1.579134288,-10.34658015,117300000,5.539198542
183,4939,2.61807201,-1.331662215,-9.369154241,117450000,5.500895743
184,4858,2.597030711,-1.640033267,-8.964076208,117600000,5.46149745
185,6126,2.687621199,-1.882947852,-11.62848829,117750000,5.422099158
186,5100,2.633510546,-1.921333644,-9.844617197,117900000,5.383796359
187,5370,2.652254095,-2.249406737,-10.85936704,118050000,5.344498066
188,5474,2.646458511,-1.863265717,-11.11994255,118200000,5.305099774
189,6015,2.68400541,-2.177647328,-11.44738174,118350000,5.266796975
190,5862,2.686422736,-1.901227376,-12.10660706,118500000,5.227398682
191,5237,2.650638618,-1.717902489,-11.03675024,118650000,5.189095884
192,5059,2.620527044,-1.774328709,-9.56869142,118800000,5.149797591
193,5338,2.641574944,-1.741995124,-10.56316963,118950000,5.110399298
194,5588,2.627598582,-2.012108026,-9.918372393,119100000,5.0720965
195,5658,2.65278756,-2.347506425,-10.4775817,119250000,5.032698207
196,5203,2.634445049,-1.938469368,-9.967192284,119400000,4.993399914
197,4995,2.618422987,-2.094808311,-8.669585226,119550000,4.955097116
198,5187,2.632283098,-1.930677799,-9.157633396,119700000,4.915698823
199,5325,2.625298613,-1.544115445,-9.558742121,119850000,4.877396025
0,5745,2.666354731,-1.848541968,-9.950521931,120000000,4.837997732
1,5113,2.628916862,-1.919332688,-10.42191097,120150000,4.798599439
2,5048,2.616868724,-1.461634144,-10.18262969,120300000,4.760296641
3,5276,2.64371065,-2.218862348,-11.09995576,120450000,4.720998347
4,6213,2.692734708,-2.016028989,-10.28448639,120600000,4.682695549
5,6002,2.69173905,-2.593328276,-11.14103017,120750000,4.643297256
6,6174,2.691807209,-2.026257518,-11.39053867,120900000,4.603898963
7,5327,2.633156623,-2.285266532,-9.622553725,121050000,4.565596165
8,5793,2.678752387,-2.216063068,-10.14315077,121200000,4.526297872
9,6130,2.690709972,-2.654085087,-10.29216784,121350000,4.486899579
10,5992,2.685797602,-2.451993943,-10.91204108,121500000,4.448596781
11,5775,2.684032278,-2.411512419,-10.55289361,121650000,4.409198488
12,5366,2.637693449,-1.414005403,-9.362693693,121800000,4.370895689
13,5081,2.619969149,-1.695774283,-9.510693532,121950000,4.331597396
14,5640,2.648937266,-1.570689059,-10.2298462,122100000,4.292199104
15,6206,2.731044081,-3.035492163,-12.02969082,122250000,4.253896305
16,5382,2.624537502,-1.739748998,-10.01851145,122400000,4.214498013
17,6531,2.744488089,-1.636081001,-11.74942257,122550000,4.17509972
18,6314,2.687930289,-1.643167457,-10.42062028,122700000,4.136796921
19,6138,2.692306549,-2.546921681,-10.67313606,122850000,4.097498629
20,6552,2.743484676,-1.802418927,-11.69636418,123000000,4.05919583
21,5972,2.693356795,-2.313696343,-12.49672745,123150000,4.019797537
22,7239,2.795629144,-2.437201793,-13.05047916,123300000,3.980399245
23,6600,2.744645823,-2.439955633,-11.86251237,123450000,3.942096446
24,6711,2.758109414,-2.836963021,-11.91228554,123600000,3.902798153
25,5885,2.679123579,-2.196662585,-10.85399307,123750000,3.863399861
26,6127,2.710906277,-2.209484385,-11.20743176,123900000,3.825097062
27,6089,2.690696949,-2.196775136,-10.69554603,124050000,3.785698769
28,5660,2.65768677,-2.019955756,-9.592440301,124200000,3.747395971
29,6151,2.690003452,-2.114208724,-11.16668267,124350000,3.708097678
30,6397,2.731805369,-2.363910975,-11.43217056,124500000,3.668699385
31,5856,2.675998874,-2.053174577,-9.925269289,124650000,3.630396587
32,6629,2.745585333,-2.183421395,-11.56406213,124800000,3.590998294
33,6261,2.693355113,-2.058089824,-10.51493876,124950000,3.552695496
34,6239,2.704902932,-2.281266021,-9.765548717,125100000,3.513297203
35,6522,2.728891424,-2.021459703,-11.12846172,125250000,3.47399891
36,5981,2.687951706,-2.426284452,-10.41994636,125400000,3.435696112
37,5940,2.68833213,-2.489512523,-10.44107408,125550000,3.396297819
38,5894,2.700343617,-1.773733734,-10.07984222,125700000,3.356899525
39,7090,2.77963272,-1.780924375,-11.61666913,125850000,3.318596727
40,7326,2.838299375,-3.04286584,-11.80896585,126000000,3.279298434
41,6623,2.751743708,-1.920768661,-11.63340411,126150000,3.240995635
42,6590,2.746921754,-2.089962292,-10.33010863,126300000,3.201597343
43,6155,2.695109565,-2.026600161,-10.50667711,126450000,3.16219905
44,6537,2.745034249,-2.382401043,-11.74930071,126600000,3.123896251
45,6783,2.763951452,-3.164536268,-12.13435939,126750000,3.084597959
46,6804,2.759185804,-2.716909676,-12.0708372,126900000,3.045199666
47,6610,2.736537043,-1.757194373,-12.13763272,127050000,3.006896867
48,7022,2.791254947,-1.772798045,-13.39188763,127200000,2.967498575
49,6695,2.766083505,-2.530744535,-10.73943764,127350000,2.929195776
50,5326,2.642242419,-1.636824894,-9.495566281,127500000,2.889797483
51,7521,2.843679955,-2.148503816,-13.01119206,127650000,2.850499191
52,6869,2.774871337,-1.957904955,-11.6405739,127800000,2.812196392
53,6371,2.714364672,-1.406609112,-10.06441302,127950000,2.772798099
54,6936,2.795781623,-2.239451627,-12.33924941,128100000,2.733399807
55,6700,2.740594539,-2.875208532,-11.6735539,128250000,2.695097008
56,6895,2.792985614,-2.869731804,-12.90380039,128400000,2.655798715
57,6635,2.73508097,-2.949611887,-11.57836058,128550000,2.617495917
58,6557,2.7271845,-2.103746493,-11.31245405,128700000,2.578097624
59,6472,2.728527864,-2.304104513,-11.90373532,128850000,2.538699331
60,6226,2.708643857,-2.103007373,-10.822653,129000000,2.500396533
61,7356,2.826430218,-2.472560996,-11.36193639,129150000,2.46109824
62,6672,2.751392265,-2.50425751,-10.73966634,129300000,2.421699947
63,7105,2.82259657,-2.031071034,-12.04857637,129450000,2.383397149
64,6892,2.776005245,-2.123813317,-12.64405612,129600000,2.343998856
65,7553,2.852952056,-2.680524394,-12.64862223,129750000,2.305696058
66,7188,2.807696111,-2.414387467,-12.25286588,129900000,2.266297765
67,7685,2.881725353,-2.417065153,-11.96945399,130050000,2.226999472
68,7288,2.81374358,-2.637248112,-12.61508959,130200000,2.188696674
69,7186,2.802755945,-1.490834928,-11.79402228,130350000,2.149298381
70,6710,2.75837856,-1.856249063,-12.00618116,130500000,2.110995583
71,6804,2.754195725,-2.637157216,-11.22616159,130650000,2.07159729
72,6711,2.756529095,-2.905273457,-10.52203828,130800000,2.032298997
73,6395,2.724851374,-1.889288794,-10.99502586,130950000,1.993996198
74,7885,2.927253217,-2.088007087,-12.85114911,131100000,1.954597905
75,7709,2.87774668,-2.285469816,-11.80828001,131250000,1.915199612
76,8192,3.005764639,-2.905783955,-12.9234706,131400000,1.876896814
77,7510,2.859188278,-3.169679307,-11.50396631,131550000,1.837598521
78,7253,2.840026938,-2.61884159,-10.45920979,131700000,1.799295722
79,7137,2.801452046,-2.292884503,-10.93111561,131850000,1.759897429
80,6619,2.750229387,-2.505966038,-11.09876486,132000000,1.720499137
81,7021,2.805673221,-2.575269992,-12.55405541,132150000,1.682196338
82,7400,2.837830696,-3.05274848,-11.38520406,132300000,1.642798046
83,8318,2.992195652,-2.094578401,-13.1926718,132450000,1.603499753
84,7859,2.940853347,-3.791102651,-14.09231159,132600000,1.565196954
85,7332,2.823434858,-2.226473363,-11.04748147,132750000,1.525798662
86,6840,2.762392617,-2.592082849,-10.35003001,132900000,1.487495863
87,6566,2.73625036,-1.727918418,-10.71936012,133050000,1.44809757
88,7263,2.823047008,-1.831409471,-12.77444803,133200000,1.408799278
89,7031,2.822132042,-2.016249906,-13.35015244,133350000,1.370496479
90,7078,2.824681342,-2.718834277,-12.95266913,133500000,1.331098186
91,6667,2.752544153,-2.102598886,-11.45037304,133650000,1.291699894
92,7257,2.828667141,-2.456580225,-12.83102016,133800000,1.253397095
93,7793,2.908464935,-2.785963766,-13.57042573,133950000,1.214098802
94,7528,2.853722697,-2.294137604,-12.41454724,134100000,1.175696004
95,7696,2.904470092,-3.278154204,-14.07039571,134250000,1.136397711
96,7351,2.795395011,-2.31217505,-11.94992792,134400000,1.096999418
97,6701,2.74287447,-2.522510109,-10.92840508,134550000,1.05869662
98,6270,2.713553286,-2.124405853,-10.37869295,134700000,1.019298327
99,7039,2.788669557,-1.916225264,-11.37062064,134850000,0.980995529
100,7213,2.809797965,-2.498690644,-11.38987804,135000000,0.941697236
101,7880,2.938271101,-2.744851093,-12.53990153,135150000,0.902298943
102,7300,2.833937059,-2.566533176,-12.60670871,135300000,0.863996145
103,7312,2.827707931,-2.461120915,-12.11467402,135450000,0.824597852
104,7220,2.80873254,-1.585412731,-12.14160625,135600000,0.785299559
105,7167,2.813992861,-2.600275265,-12.08391142,135750000,0.746996761
106,7057,2.793069826,-2.395704697,-11.71223115,135900000,0.707598468
107,7607,2.867648093,-2.42056649,-11.90004579,136050000,0.669295669
108,7438,2.871831933,-2.990095399,-13.30576632,136200000,0.629897376
109,7297,2.828511287,-3.050166785,-11.8203824,136350000,0.590599083
110,7486,2.846364762,-2.424579385,-11.861707,136500000,0.552196284
111,7093,2.793271061,-2.49050268,-11.13230431,136650000,0.512897992
112,6838,2.750780892,-2.767017313,-10.64853728,136800000,0.473499699
113,7435,2.833738675,-2.655064131,-11.71011483,136950000,0.4351969
114,7535,2.847755664,-2.678816166,-12.20710596,137100000,0.395798608
115,6951,2.803368168,-2.847090153,-12.09256785,137250000,0.357495809
116,7533,2.863564153,-1.949936724,-10.37288796,137400000,0.318197516
117,9609,3.574996079,-2.147398535,-12.11793199,137550000,0.278799224
118,8012,2.901215304,-3.035616003,-10.12697332,137700000,0.240496425
119,7037,2.778480079,-2.469658507,-10.39791546,137850000,0.201098132
120,4577,2.577386913,-1.649102402,-7.85860969,138000000,0.16179984
121,3264,2.514807702,-0.625237799,-6.779956472,138150000,0.123497041
122,3404,2.519137183,-0.918294517,-6.378598227,138300000,0.084098748
123,2843,2.486636096,-1.000589642,-6.359335757,138450000,0.04579595
124,2920,2.489050784,-0.563724094,-6.624108437,138600000,0.006397657
125,2514,2.47554331,-0.698312748,-6.956495476,138750000,12.66109937
126,2906,2.489902842,-0.855361306,-7.860810319,138900000,12.62269657
127,3250,2.509496188,-1.471550674,-7.607525697,139050000,12.58339828
128,2658,2.482047415,-0.686462554,-6.617757054,139200000,12.54399998
129,3128,2.49814444,-0.83310984,-6.517686401,139350000,12.50569719
130,4160,2.543808446,-1.073579072,-8.882480889,139500000,12.46629889
131,3196,2.498857396,-0.409288342,-6.875413889,139650000,12.42799609
132,2420,2.459614308,-0.954742574,-6.459162332,139800000,12.3886978
133,3328,2.516314245,-1.417238749,-7.365580111,139950000,12.34929951
134,1985,2.43532511,-0.219511345,-5.824227299,140100000,12.31099671
135,2386,2.453751265,-0.762606204,-7.169784874,140250000,12.27159842
136,2259,2.46068251,-0.83808492,-5.702041817,140400000,12.23329562
137,2434,2.45899377,-0.030107532,-6.938378333,140550000,12.19399733
138,2318,2.466688665,-0.469976717,-6.864424992,140700000,12.15459903
139,2347,2.462563172,-0.885135145,-7.23286503,140850000,12.11629623
140,2880,2.466722256,-0.735821912,-7.481712242,141000000,12.07689794
141,2676,2.475866606,-0.407033023,-6.84200942,141150000,12.03759965
142,2450,2.467177252,-0.774214211,-6.598099753,141300000,11.99919685
143,2201,2.456663235,-0.024270022,-6.120481894,141450000,11.95989856
144,2052,2.44684632,-0.291521104,-6.832083764,141600000,11.92159576
145,2779,2.474349949,-0.227090692,-7.697449917,141750000,11.88219747
146,2287,2.446598077,-0.358029835,-6.756526623,141900000,11.84279917
147,2106,2.452470249,-0.499068578,-6.28848457,142050000,11.80449637
148,1985,2.450739844,-0.508636763,-6.183661065,142200000,11.76519808
149,3212,2.482445077,-1.172989711,-8.745037008,142350000,11.72579979
150,2560,2.482282099,-0.556356486,-6.502191783,142500000,11.68749699
151,1995,2.452532193,-0.363632383,-6.051610785,142650000,11.6480987
152,2873,2.489987802,-0.446976524,-7.637329346,142800000,11.6097959
153,2376,2.460053314,-0.120024009,-6.937638377,142950000,11.57049761
154,2723,2.47676037,-0.482788328,-7.313596155,143100000,11.53109931
155,3022,2.500410391,-1.045771105,-7.524360507,143250000,11.49279652
156,3234,2.497324474,-0.939245397,-7.010802823,143400000,11.45339822
157,3010,2.489052731,-0.949300943,-6.954533024,143550000,11.41409993
158,3664,2.51712685,-0.516221992,-8.164463894,143700000,11.37569713
159,3080,2.48586717,-0.519794346,-8.226968623,143850000,11.33639884
160,3617,2.535334991,-1.64179327,-8.891575472,144000000,11.29809604
161,3356,2.52137345,-1.127230642,-7.822878519,144150000,11.25869775
162,3331,2.52069096,-1.272422601,-7.231416181,144300000,11.21929945
163,2839,2.488129516,-0.984017442,-7.125060188,144450000,11.18099666
164,3336,2.511304044,-1.340895001,-7.044870267,144600000,11.14169836
165,3251,2.512762495,-1.219263401,-7.022791016,144750000,11.10339556
166,3919,2.52606102,-1.448794596,-8.599806082,144900000,11.06399727
167,3812,2.528332007,-1.14112136,-9.023386627,145050000,11.02459898
168,3136,2.502940682,-0.661556704,-7.582769084,145200000,10.98629618
169,3446,2.519025468,-0.321303105,-7.821220832,145350000,10.94699789
170,4390,2.571340052,-1.184457635,-8.353047873,145500000,10.9075996
171,3268,2.515465208,-0.562227662,-7.341716582,145650000,10.8692968
172,3605,2.521351222,-0.977544132,-8.705045761,145800000,10.8298985
173,4212,2.565159217,-1.265581255,-7.816181447,145950000,10.79159571
174,2970,2.503840684,-0.644808642,-7.059442124,146100000,10.75219741
175,3662,2.532348038,-0.843999267,-8.144952594,146250000,10.71289912
176,4238,2.556825876,-1.259261221,-8.808188359,146400000,10.67459632
177,3790,2.522775685,-1.256382817,-7.533969323,146550000,10.63519803
178,5187,2.622452246,-1.59530204,-11.31151838,146700000,10.59579973
179,3702,2.535222801,-0.801153487,-7.746621866,146850000,10.55749694
180,3779,2.532942336,-0.654568155,-8.106889646,147000000,10.51819864
181,4346,2.566117748,-1.97753868,-9.147439207,147150000,10.47989585
182,4783,2.576407679,-1.173358251,-9.162797613,147300000,10.44049755
183,4783,2.592001555,-1.520405611,-10.17861387,147450000,10.40109926
184,4267,2.579618171,-1.170281107,-9.501515871,147600000,10.36279646
185,4555,2.556964033,-1.478071705,-9.663618514,147750000,10.32349817
186,3611,2.530893485,-1.289266687,-7.954730636,147900000,10.28409988
187,4624,2.577349949,-1.561474571,-7.78192814,148050000,10.24579708
188,4639,2.588096497,-0.996654005,-10.35825776,148200000,10.20639878
189,3927,2.549901066,-1.719511552,-8.364962198,148350000,10.16809599
190,4303,2.56990417,-1.590598457,-9.361346091,148500000,10.12869769
191,4410,2.575148085,-1.367403342,-9.224928504,148650000,10.0893994
192,4272,2.549985315,-1.506893149,-9.043556362,148800000,10.0510966
193,3866,2.549647806,-0.902346742,-8.13466421,148950000,10.01169831
194,4553,2.579316501,-1.39221329,-8.716756671,149100000,9.97339551
195,3734,2.543211392,-0.686474063,-8.209493756,149250000,9.933997218
196,4096,2.55141224,-1.324683635,-8.161088048,149400000,9.894698925
197,4748,2.592109525,-1.525818722,-9.140477687,149550000,9.856396126
198,4580,2.579227688,-1.38224921,-8.455654145,149700000,9.816997834
199,4474,2.577878455,-1.123953283,-7.952661335,149850000,9.777599541
0,4909,2.593067734,-1.970094904,-9.212107938,150000000,9.739296742
1,4096,2.556524401,-1.454546102,-9.298405013,150150000,9.69999845
2,3940,2.563767092,-0.904068966,-8.341118409,150300000,9.661695651
3,5149,2.614826546,-2.040947016,-10.11342419,150450000,9.622297358
4,4628,2.588700374,-1.445672132,-8.931976971,150600000,9.582899066
5,4491,2.580432718,-1.337021327,-9.062681282,150750000,9.544596267
6,5072,2.606494281,-1.28560348,-9.397437334,150900000,9.505197974
7,4124,2.555089177,-1.246291607,-9.515052169,151050000,9.465899682
8,4877,2.600704413,-1.860604856,-9.445774105,151200000,9.427596883
9,4674,2.594960372,-1.233939797,-8.840834213,151350000,9.38819859
10,4450,2.579774848,-1.681553706,-10.44171918,151500000,9.349895792
11,5213,2.634225156,-2.047553996,-10.19201299,151650000,9.310497499
12,5018,2.604758898,-1.540902709,-10.53867228,151800000,9.271199206
13,4879,2.584867315,-1.673422443,-8.99714195,151950000,9.232896407
14,4349,2.575067375,-1.292976862,-8.380581751,152100000,9.193498114
15,4068,2.555492688,-1.05898392,-7.439103817,152250000,9.154099821
16,4470,2.577595953,-1.668613286,-9.778332489,152400000,9.115797023
17,4516,2.580526052,-1.303172819,-8.434986145,152550000,9.07649873
18,5002,2.628991163,-1.386439616,-10.38605982,152700000,9.038195932
19,5336,2.635210931,-1.976969271,-10.34535631,152850000,8.998797639
20,4600,2.579805717,-1.591886852,-9.659537905,153000000,8.959399346
21,5123,2.607361119,-1.177936281,-8.911240632,153150000,8.921096548
22,4621,2.579284115,-1.496155289,-10.13604635,153300000,8.881698255
23,4461,2.581081253,-1.497571517,-9.21271383,153450000,8.842399962
24,4681,2.586663278,-1.410292448,-8.797136022,153600000,8.804097164
25,4847,2.598106383,-1.929094137,-9.263304504,153750000,8.764698871
26,5217,2.622180645,-1.785813361,-10.61941077,153900000,8.726396073
27,5231,2.62888383,-1.9141925,-9.492044324,154050000,8.68699778
28,5065,2.608046564,-1.633710426,-10.58044206,154200000,8.647699487
29,4929,2.608074087,-1.484388947,-8.5243027,154350000,8.609396689
30,5592,2.660529803,-1.940990108,-10.80227702,154500000,8.569998396
31,5645,2.641269759,-1.728839639,-9.627477087,154650000,8.531695597
32,4898,2.600979064,-1.493678016,-9.446381861,154800000,8.492297305
33,4532,2.578933226,-1.25136013,-8.258236614,154950000,8.452999012
34,4720,2.596504568,-1.402367506,-9.127030061,155100000,8.414696213
35,5534,2.647162995,-2.373646088,-10.29724067,155250000,8.375297921
36,5449,2.637700348,-1.194994491,-10.15337723,155400000,8.335899628
37,5801,2.672460092,-2.160635188,-10.08453176,155550000,8.297596829
38,5203,2.627662818,-2.699526085,-11.11464339,155700000,8.258198537
39,5804,2.671539408,-2.112409639,-10.68602006,155850000,8.219895738
40,5438,2.642796176,-1.390197764,-9.856170478,156000000,8.180597445
41,5623,2.64719254,-2.079608842,-11.95146455,156150000,8.141199153
42,5015,2.613987907,-1.990828009,-9.13611971,156300000,8.102896354
43,5711,2.655103866,-2.584536918,-10.45214569,156450000,8.063498061
44,5296,2.654003214,-0.979927093,-9.543205704,156600000,8.024199769
45,5003,2.622144669,-1.653728652,-9.592602432,156750000,7.98589697
46,5429,2.627701167,-2.283011666,-9.029370799,156900000,7.946498677
47,5699,2.663680921,-1.735383171,-10.34225008,157050000,7.908195879
48,4924,2.599406324,-1.218659318,-9.459923545,157200000,7.868797585
49,5585,2.658529954,-2.716684341,-9.967470291,157350000,7.829499292
50,6548,2.724359003,-1.779909333,-10.75808434,157500000,7.791196494
51,5667,2.64867861,-2.133310508,-10.99793818,157650000,7.751798201
52,5401,2.637196615,-1.470697491,-9.735923144,157800000,7.712399908
53,7022,2.794554705,-1.910892502,-12.89754282,157950000,7.67409711
54,6723,2.767157285,-2.340693365,-13.82781625,158100000,7.634698817
55,5714,2.668318503,-1.530798964,-10.8362921,158250000,7.596396019
56,5585,2.663440103,-2.063437476,-9.640388553,158400000,7.557097726
57,6054,2.699933076,-1.723333507,-11.68844987,158550000,7.517699433
58,5020,2.605719317,-0.843322637,-8.686477964,158700000,7.479396635
59,5173,2.636623265,-1.930735818,-9.475805551,158850000,7.439998342
60,5693,2.668843201,-1.833779876,-10.1575052,159000000,7.401695543
61,5404,2.64274759,-1.968992776,-10.05698677,159150000,7.362397251
62,6528,2.72640894,-1.823290874,-10.59533903,159300000,7.322998958
63,6491,2.725389616,-1.765670003,-10.78250536,159450000,7.284696159
64,5891,2.661615887,-2.386835633,-10.84599615,159600000,7.245297867
65,6202,2.709633317,-2.505814355,-12.02274566,159750000,7.205999574
66,6132,2.707955576,-2.274934668,-10.4188037,159900000,7.167696775
67,6172,2.711555542,-1.762890098,-11.65757753,160050000,7.128298483
68,5826,2.677549329,-2.828856317,-10.4600539,160200000,7.089995684
69,5979,2.6996127,-1.389778283,-9.966457334,160350000,7.050597391
70,6023,2.686193188,-2.155083248,-11.33449286,160500000,7.011199099
71,6019,2.682888329,-2.235247966,-11.55830065,160650000,6.9728963
72,6057,2.675181106,-2.191376303,-10.20824792,160800000,6.933598007
73,6303,2.724490091,-2.196104359,-11.76215325,160950000,6.894199715
74,6395,2.722262815,-1.939334636,-9.964448086,161100000,6.855896916
75,6138,2.702213011,-1.769069236,-11.07908772,161250000,6.816498623
76,6510,2.725817149,-2.09840492,-11.08724094,161400000,6.778195825
77,7020,2.798451697,-1.917101654,-11.90827577,161550000,6.738897532
78,6592,2.743565541,-2.62962884,-11.12408932,161700000,6.699499239
79,6407,2.728779789,-2.250781043,-11.22328091,161850000,6.661196441
80,6066,2.694053235,-2.106746726,-11.58601296,162000000,6.621798148
81,6132,2.716589125,-1.73691754,-10.9085119,162150000,6.582499855
82,6203,2.703279996,-2.582844895,-10.58714232,162300000,6.544197057
83,6810,2.784839491,-2.273795072,-12.71090583,162450000,6.504798763
84,6087,2.692445049,-1.996553278,-10.44739597,162600000,6.466495965
85,6690,2.740018819,-3.29889929,-11.62197558,162750000,6.427097672
86,6768,2.760377683,-2.836779789,-13.08981414,162900000,6.387699379
87,6596,2.726861555,-2.565239508,-10.98455001,163050000,6.349396581
88,6311,2.708763483,-1.772861001,-10.95658408,163200000,6.310098288
89,5884,2.692501986,-2.176364263,-10.02695945,163350000,6.27179549
90,5909,2.69028562,-2.009232527,-10.26558908,163500000,6.232397197
91,7288,2.814414993,-2.422115552,-12.54986083,163650000,6.192998904
92,7198,2.797910521,-2.441314337,-12.32561216,163800000,6.154696105
93,6614,2.751313329,-2.600890831,-13.17716039,163950000,6.115397813
94,7530,2.909258079,-2.281751479,-13.89515633,164100000,6.07599952
95,9174,3.305145102,-3.553029093,-16.07766454,164250000,6.037696722
96,8396,2.990691407,-2.295935897,-13.43572985,164400000,5.998298429
97,7241,2.819007939,-2.408986236,-12.14777135,164550000,5.95999563
98,7274,2.836709541,-2.43379569,-12.86991417,164700000,5.920697338
99,7136,2.807453114,-2.313254897,-12.17684288,164850000,5.881299045
100,6680,2.756445364,-2.326788866,-11.05568843,165000000,5.842996246
101,5516,2.655854916,-1.946450874,-10.58339973,165150000,5.803597954
102,5634,2.665189117,-2.482339879,-10.28126448,165300000,5.764199661
103,6752,2.761966228,-2.035092227,-11.25976756,165450000,5.725896862
104,6998,2.767634806,-2.837831648,-11.73257181,165600000,5.68659857
105,6313,2.721476093,-2.111893104,-10.29222351,165750000,5.648295771
106,5931,2.683209856,-2.162800107,-10.94349662,165900000,5.608897478
107,6403,2.72726995,-2.732368225,-10.89417534,166050000,5.569499186
108,6216,2.712974892,-1.428230504,-11.76220717,166200000,5.531196387
109,6248,2.721851963,-1.912713828,-10.62832901,166350000,5.491898094
110,6251,2.709862419,-2.440099181,-10.74842558,166500000,5.452499802
111,5991,2.695352874,-1.915755469,-11.11156371,166650000,5.414197003
112,6080,2.70097487,-2.326620483,-10.88124725,166800000,5.37479871
113,6400,2.714817564,-2.286754033,-11.35230975,166950000,5.336495912
114,6750,2.753614056,-3.012791276,-12.51706186,167100000,5.297197619
115,6696,2.750214283,-2.354269531,-11.43091693,167250000,5.257799326
116,5292,2.635483359,-1.326787125,-9.579595981,167400000,5.219496528
117,5870,2.668722901,-2.029449659,-10.80710149,167550000,5.180098235
118,6736,2.749948626,-2.591155711,-11.68147757,167700000,5.140699941
119,6958,2.792844236,-2.28086798,-12.79180454,167850000,5.102397143
120,6338,2.702888051,-2.1472553,-10.42762283,168000000,5.06309885
121,5816,2.671761649,-1.78356625,-9.526654196,168150000,5.024796052
122,6642,2.745651432,-2.236757454,-11.62130149,168300000,4.985397759
123,6926,2.777117521,-2.032299181,-12.15184108,168450000,4.945999466
124,7039,2.82163169,-2.739103804,-12.57508319,168600000,4.907696668
125,7076,2.793085347,-2.185714384,-11.34931683,168750000,4.868398375
126,6758,2.742776526,-2.102893357,-11.21866482,168900000,4.830095576
127,7037,2.8093861,-2.11660709,-11.71354684,169050000,4.790697284
128,6882,2.7510913,-2.422042627,-12.64397893,169200000,4.751298991
129,6307,2.714066998,-2.070102209,-11.09275552,169350000,4.712996192
130,6969,2.796990357,-2.38673174,-12.52045944,169500000,4.6736979
131,7317,2.840707594,-3.36386942,-12.07649319,169650000,4.634299607
132,6933,2.79127364,-2.328548814,-12.42733826,169800000,4.595996808
133,6480,2.724145782,-2.843352298,-10.64830891,169950000,4.556598516
134,7215,2.810320555,-2.060103751,-11.46349704,170100000,4.518295717
135,6237,2.718237088,-2.038855009,-11.40027393,170250000,4.478897424
136,5774,2.671188381,-1.844223797,-9.820436526,170400000,4.439599132
137,6357,2.719935243,-2.435089526,-11.22786878,170550000,4.401296333
138,6968,2.785890806,-2.481334703,-12.099197,170700000,4.36189804
139,6858,2.772856975,-2.751244471,-11.70402261,170850000,4.322499748
140,6648,2.764163433,-2.127357147,-11.98597671,171000000,4.284196949
141,6589,2.7813501,-2.79244929,-11.33341611,171150000,4.244898656
142,6870,2.781360738,-2.540418116,-11.61456387,171300000,4.206595858
143,6620,2.754581792,-2.800189073,-10.36725088,171450000,4.167197565
144,6780,2.774114691,-2.740418808,-11.90612317,171600000,4.127799272
145,7104,2.802403771,-3.571241078,-11.94473465,171750000,4.089496474
146,6871,2.783801819,-2.655344226,-11.85114765,171900000,4.050198181
147,6998,2.809993087,-2.378991581,-11.67231965,172050000,4.010799888
148,6380,2.722606656,-2.562763095,-11.43240895,172200000,3.97249709
149,7186,2.799036842,-1.940225162,-11.06566148,172350000,3.933098797
150,7042,2.764317072,-2.498763106,-10.5560902,172500000,3.894795999
151,6622,2.754402917,-2.673406798,-11.05417796,172650000,3.855397706
152,6486,2.747554181,-2.034777077,-11.26877341,172800000,3.816099413
153,6977,2.775622837,-2.882761217,-11.58268864,172950000,3.777796614
154,7006,2.805572194,-3.189497981,-12.62503391,173100000,3.738398321
155,7080,2.811539502,-2.405535309,-10.92879083,173250000,3.700095523
156,7656,2.874572804,-1.914887534,-12.58617474,173400000,3.66069723
157,6872,2.779451912,-2.686277727,-11.93711946,173550000,3.621398937
158,7409,2.874707078,-2.808632002,-12.21236559,173700000,3.583096139
159,6844,2.788271679,-2.674385849,-12.11277866,173850000,3.543697846
160,7175,2.793016013,-2.772077218,-11.7896658,174000000,3.504299553
161,6547,2.732672715,-1.506500522,-10.44728942,174150000,3.465996755
162,7495,2.855691251,-1.914547742,-12.14096247,174300000,3.426698462
163,6595,2.752666966,-2.319187374,-12.57547337,174450000,3.388295663
164,7087,2.813822968,-2.704455437,-12.23983843,174600000,3.348997371
165,6887,2.767996194,-2.359531601,-11.5747691,174750000,3.309599078
166,6640,2.750851678,-2.285865645,-11.44815864,174900000,3.271296279
167,6591,2.74983258,-2.45399692,-11.54972216,175050000,3.231897987
168,7164,2.794192203,-2.517191093,-12.04019674,175200000,3.192599694
169,7202,2.83585379,-1.64528235,-12.07224549,175350000,3.154296895
170,7168,2.798056934,-1.802074814,-12.19408074,175500000,3.114898603
171,6865,2.782299973,-2.184223774,-11.18650129,175650000,3.076595804
